CMDLINE C:\Users\kitech_ginje\AppData\Local\Programs\Python\Python39\python.exe '2 truncate & pad 0611.py'
MEM 1.582031 1782030961.5394
MEM 15.628906 1782030961.6404
MEM 23.417969 1782030961.7524
MEM 29.730469 1782030961.8634
MEM 34.289062 1782030961.9754
MEM 39.003906 1782030962.0874
MEM 43.167969 1782030962.1994
MEM 52.218750 1782030962.3114
MEM 64.984375 1782030962.4225
MEM 75.062500 1782030962.5345
MEM 81.980469 1782030962.6455
MEM 88.902344 1782030962.7576
MEM 96.281250 1782030962.8695
MEM 108.062500 1782030962.9815
MEM 120.171875 1782030963.0935
MEM 126.003906 1782030963.2055
MEM 130.562500 1782030963.3175
MEM 135.890625 1782030963.4295
MEM 139.976562 1782030963.5415
MEM 165.996094 1782030963.6535
MEM 179.277344 1782030963.7655
MEM 191.300781 1782030963.8776
MEM 199.046875 1782030963.9896
MEM 209.523438 1782030964.1016
MEM 221.546875 1782030964.2136
MEM 216.753906 1782030964.3256
MEM 259.101562 1782030964.4366
MEM 417.945312 1782030964.5486
MEM 443.207031 1782030964.6606
MEM 469.207031 1782030964.7726
MEM 576.519531 1782030964.8846
MEM 694.062500 1782030964.9966
MEM 329.250000 1782030965.1086
MEM 325.585938 1782030965.2206
MEM 337.203125 1782030965.3317
MEM 329.253906 1782030965.4437
MEM 335.410156 1782030965.5557
MEM 329.253906 1782030965.6677
MEM 330.417969 1782030965.7797
MEM 329.253906 1782030965.8917
MEM 329.253906 1782030966.0038
MEM 339.210938 1782030966.1157
MEM 329.253906 1782030966.2277
MEM 333.164062 1782030966.3397
MEM 329.253906 1782030966.4517
MEM 329.253906 1782030966.5637
MEM 337.964844 1782030966.6757
MEM 329.253906 1782030966.7878
MEM 333.230469 1782030966.8998
MEM 329.253906 1782030967.0118
MEM 329.132812 1782030967.1238
MEM 341.023438 1782030967.2378
MEM 329.253906 1782030967.3478
MEM 338.570312 1782030967.4598
MEM 329.253906 1782030967.5718
MEM 336.562500 1782030967.6838
MEM 329.316406 1782030967.7958
MEM 333.425781 1782030967.9078
MEM 329.316406 1782030968.0198
MEM 331.652344 1782030968.1318
MEM 329.316406 1782030968.2439
MEM 330.937500 1782030968.3559
MEM 341.273438 1782030968.4679
MEM 329.660156 1782030968.5799
MEM 341.523438 1782030968.6919
MEM 329.488281 1782030968.8039
MEM 341.523438 1782030968.9159
MEM 329.316406 1782030969.0279
MEM 341.523438 1782030969.1389
MEM 329.316406 1782030969.2509
MEM 335.863281 1782030969.3619
MEM 329.316406 1782030969.4740
MEM 332.968750 1782030969.5860
MEM 329.316406 1782030969.6980
MEM 329.316406 1782030969.8100
MEM 341.523438 1782030969.9220
MEM 329.316406 1782030970.0340
MEM 336.910156 1782030970.1460
MEM 329.316406 1782030970.2580
MEM 332.285156 1782030970.3700
MEM 341.523438 1782030970.4820
MEM 329.316406 1782030970.5940
MEM 340.691406 1782030970.7060
MEM 329.316406 1782030970.8180
MEM 335.132812 1782030970.9301
MEM 340.082031 1782030971.0420
MEM 329.316406 1782030971.1541
MEM 340.941406 1782030971.2661
MEM 329.316406 1782030971.3781
MEM 335.460938 1782030971.4901
MEM 329.316406 1782030971.6021
MEM 331.902344 1782030971.7141
MEM 341.523438 1782030971.8261
MEM 329.316406 1782030971.9381
MEM 341.523438 1782030972.0501
MEM 329.316406 1782030972.1621
MEM 335.027344 1782030972.2741
MEM 329.316406 1782030972.3862
MEM 329.316406 1782030972.4980
MEM 341.523438 1782030972.6100
MEM 329.316406 1782030972.7210
MEM 339.375000 1782030972.8330
MEM 329.316406 1782030972.9450
MEM 335.867188 1782030973.0570
MEM 329.316406 1782030973.1690
MEM 332.582031 1782030973.2810
MEM 329.316406 1782030973.3930
MEM 329.335938 1782030973.5050
MEM 341.523438 1782030973.6170
MEM 329.316406 1782030973.7290
MEM 329.691406 1782030973.8410
MEM 341.523438 1782030973.9530
MEM 329.316406 1782030974.0650
MEM 334.250000 1782030974.1771
MEM 329.316406 1782030974.2881
MEM 329.316406 1782030974.4001
MEM 341.363281 1782030974.5121
MEM 329.316406 1782030974.6241
MEM 335.429688 1782030974.7361
MEM 329.316406 1782030974.8481
MEM 329.316406 1782030974.9601
MEM 341.523438 1782030975.0721
MEM 329.316406 1782030975.1841
MEM 332.070312 1782030975.2961
MEM 341.523438 1782030975.4082
MEM 329.316406 1782030975.5202
MEM 336.972656 1782030975.6322
MEM 329.316406 1782030975.7442
MEM 329.316406 1782030975.8562
MEM 329.316406 1782030975.9682
MEM 333.421875 1782030976.0802
MEM 332.046875 1782030976.1922
MEM 329.316406 1782030976.3042
MEM 336.410156 1782030976.4162
MEM 329.316406 1782030976.5282
MEM 333.406250 1782030976.6402
MEM 329.316406 1782030976.7522
MEM 351.574219 1782030976.8635
MEM 446.605469 1782030976.9753
MEM 594.753906 1782030977.0873
MEM 145.503906 1782030977.1993
MEM 140.113281 1782030977.3113
