CMDLINE C:\Users\kitech_ginje\AppData\Local\Programs\Python\Python39\python.exe '2 truncate & pad 0611.py'
MEM 1.468750 1782028726.8781
MEM 15.074219 1782028726.9841
MEM 22.417969 1782028727.0961
MEM 29.140625 1782028727.2081
MEM 34.750000 1782028727.3193
MEM 39.128906 1782028727.4313
MEM 43.796875 1782028727.5429
MEM 54.039062 1782028727.6526
MEM 60.777344 1782028727.7614
MEM 67.558594 1782028727.8718
MEM 73.699219 1782028727.9828
MEM 79.808594 1782028728.0940
MEM 83.988281 1782028728.2048
MEM 92.652344 1782028728.3166
MEM 98.582031 1782028728.4263
MEM 103.777344 1782028728.5376
MEM 109.437500 1782028728.6474
MEM 115.406250 1782028728.7574
MEM 121.871094 1782028728.8687
MEM 126.292969 1782028728.9770
MEM 130.480469 1782028729.0852
MEM 135.058594 1782028729.1972
MEM 139.875000 1782028729.3084
MEM 146.292969 1782028729.4185
MEM 171.523438 1782028729.5292
MEM 181.000000 1782028729.6412
MEM 193.023438 1782028729.7532
MEM 205.296875 1782028729.8652
MEM 217.320312 1782028729.9772
MEM 229.343750 1782028730.0892
MEM 240.433594 1782028730.2013
MEM 247.804688 1782028730.3133
MEM 259.402344 1782028730.4243
MEM 271.425781 1782028730.5363
MEM 283.449219 1782028730.6483
MEM 295.472656 1782028730.7603
MEM 307.496094 1782028730.8722
MEM 317.550781 1782028730.9833
MEM 326.351562 1782028731.0953
MEM 337.562500 1782028731.2073
MEM 349.585938 1782028731.3193
MEM 361.609375 1782028731.4313
MEM 373.695312 1782028731.5433
MEM 385.191406 1782028731.6553
MEM 392.972656 1782028731.7673
MEM 403.753906 1782028731.8793
MEM 415.839844 1782028731.9913
MEM 432.855469 1782028732.1033
MEM 574.855469 1782028732.2143
MEM 489.636719 1782028732.3263
MEM 609.835938 1782028732.4379
MEM 633.945312 1782028732.5499
MEM 698.085938 1782028732.6619
MEM 745.011719 1782028732.7739
MEM 923.371094 1782028732.8859
MEM 1057.449219 1782028732.9980
MEM 1260.000000 1782028733.1100
MEM 1266.488281 1782028733.2220
MEM 1290.875000 1782028733.3340
MEM 1316.562500 1782028733.4460
MEM 1341.601562 1782028733.5580
MEM 1366.625000 1782028733.6690
MEM 1392.312500 1782028733.7800
MEM 1417.875000 1782028733.8920
