CMDLINE C:\Users\kitech_ginje\AppData\Local\Programs\Python\Python39\python.exe '2 truncate & pad 0620.py'
MEM 1.570312 1782031167.9746
MEM 15.179688 1782031168.0876
MEM 22.535156 1782031168.1996
MEM 28.972656 1782031168.3116
MEM 33.925781 1782031168.4217
MEM 38.847656 1782031168.5337
MEM 43.386719 1782031168.6447
MEM 54.156250 1782031168.7567
MEM 66.503906 1782031168.8687
MEM 76.808594 1782031168.9807
MEM 81.941406 1782031169.0927
MEM 91.839844 1782031169.2047
MEM 100.007812 1782031169.3167
MEM 105.332031 1782031169.4287
MEM 115.593750 1782031169.5407
MEM 124.554688 1782031169.6527
MEM 130.609375 1782031169.7647
MEM 133.562500 1782031169.8768
MEM 139.175781 1782031169.9888
MEM 141.628906 1782031170.1008
MEM 141.628906 1782031170.2128
MEM 160.476562 1782031170.3248
MEM 177.890625 1782031170.4358
MEM 189.914062 1782031170.5478
MEM 199.031250 1782031170.6598
MEM 208.136719 1782031170.7718
MEM 220.160156 1782031170.8838
MEM 232.757812 1782031170.9958
MEM 336.140625 1782031171.1078
MEM 428.058594 1782031171.2198
MEM 617.074219 1782031171.3319
MEM 692.828125 1782031171.4439
MEM 407.269531 1782031171.5559
MEM 412.914062 1782031171.6679
MEM 412.917969 1782031171.7799
MEM 412.917969 1782031171.8919
MEM 412.917969 1782031172.0039
MEM 412.921875 1782031172.1159
MEM 419.625000 1782031172.2269
MEM 419.835938 1782031172.3389
MEM 416.222656 1782031172.4509
MEM 414.656250 1782031172.5629
MEM 415.136719 1782031172.6749
MEM 414.960938 1782031172.7870
MEM 415.410156 1782031172.8990
MEM 415.078125 1782031173.0110
MEM 413.546875 1782031173.1230
MEM 412.988281 1782031173.2350
MEM 412.988281 1782031173.3470
MEM 412.988281 1782031173.4590
MEM 412.988281 1782031173.5710
MEM 412.988281 1782031173.6830
MEM 412.988281 1782031173.7950
MEM 412.988281 1782031173.9070
MEM 412.988281 1782031174.0190
MEM 412.988281 1782031174.1310
MEM 412.988281 1782031174.2431
MEM 412.988281 1782031174.3551
MEM 421.128906 1782031174.4671
MEM 421.128906 1782031174.5791
MEM 421.128906 1782031174.6911
MEM 421.128906 1782031174.8031
MEM 421.128906 1782031174.9151
MEM 421.128906 1782031175.0271
MEM 419.234375 1782031175.1391
MEM 416.320312 1782031175.2511
MEM 412.988281 1782031175.3671
MEM 412.988281 1782031175.4751
MEM 412.988281 1782031175.5871
MEM 412.988281 1782031175.6991
MEM 412.988281 1782031175.8111
MEM 421.128906 1782031175.9231
MEM 421.128906 1782031176.0352
MEM 419.949219 1782031176.1472
MEM 416.738281 1782031176.2592
MEM 414.523438 1782031176.3712
MEM 412.988281 1782031176.4832
MEM 412.988281 1782031176.5952
MEM 412.988281 1782031176.7072
MEM 412.988281 1782031176.8192
MEM 412.988281 1782031176.9312
MEM 412.988281 1782031177.0432
MEM 412.988281 1782031177.1542
MEM 412.988281 1782031177.2662
MEM 412.988281 1782031177.3782
MEM 421.128906 1782031177.4903
MEM 421.015625 1782031177.6023
MEM 419.132812 1782031177.7143
MEM 417.308594 1782031177.8263
MEM 416.078125 1782031177.9383
MEM 415.207031 1782031178.0503
MEM 413.996094 1782031178.1623
MEM 412.988281 1782031178.2734
MEM 412.988281 1782031178.3854
MEM 412.988281 1782031178.4974
MEM 412.988281 1782031178.6084
MEM 412.988281 1782031178.7204
MEM 412.988281 1782031178.8325
MEM 412.988281 1782031178.9445
MEM 412.988281 1782031179.0565
MEM 421.128906 1782031179.1685
MEM 420.667969 1782031179.2805
MEM 417.726562 1782031179.3925
MEM 415.476562 1782031179.5045
MEM 414.312500 1782031179.6165
MEM 413.382812 1782031179.7285
MEM 412.988281 1782031179.8405
MEM 412.988281 1782031179.9525
MEM 412.988281 1782031180.0645
MEM 412.988281 1782031180.1765
MEM 150.277344 1782031180.2886
MEM 142.070312 1782031180.4006
