CMDLINE C:\Users\kitech_ginje\AppData\Local\Programs\Python\Python39\python.exe '2 truncate & pad 0620.py'
MEM 1.554688 1782029161.2015
MEM 16.460938 1782029161.3135
MEM 23.707031 1782029161.4255
MEM 29.843750 1782029161.5375
MEM 35.136719 1782029161.6495
MEM 39.109375 1782029161.7615
MEM 43.308594 1782029161.8725
MEM 50.312500 1782029161.9827
MEM 59.121094 1782029162.0922
MEM 65.980469 1782029162.2008
MEM 72.445312 1782029162.3129
MEM 78.718750 1782029162.4203
MEM 81.972656 1782029162.5286
MEM 90.527344 1782029162.6392
MEM 96.156250 1782029162.7502
MEM 102.968750 1782029162.8584
MEM 106.941406 1782029162.9690
MEM 111.652344 1782029163.0783
MEM 118.539062 1782029163.1877
MEM 123.703125 1782029163.2983
MEM 127.199219 1782029163.4089
MEM 130.773438 1782029163.5186
MEM 135.804688 1782029163.6299
MEM 140.011719 1782029163.7410
MEM 141.621094 1782029163.8519
MEM 141.621094 1782029163.9631
MEM 141.621094 1782029164.0725
MEM 141.621094 1782029164.1817
MEM 141.621094 1782029164.2913
MEM 141.621094 1782029164.4005
MEM 141.621094 1782029164.5083
MEM 141.621094 1782029164.6176
MEM 141.621094 1782029164.7265
MEM 141.621094 1782029164.8372
MEM 141.621094 1782029164.9482
MEM 141.621094 1782029165.0576
MEM 141.621094 1782029165.1667
MEM 170.429688 1782029165.2780
MEM 180.171875 1782029165.3900
MEM 191.277344 1782029165.5020
MEM 202.195312 1782029165.6140
MEM 214.218750 1782029165.7260
MEM 226.242188 1782029165.8380
MEM 296.125000 1782029165.9500
MEM 382.890625 1782029166.0614
MEM 536.050781 1782029166.1734
MEM 701.183594 1782029166.2854
MEM 545.605469 1782029166.3974
MEM 418.062500 1782029166.5074
MEM 418.062500 1782029166.6194
MEM 418.062500 1782029166.7315
MEM 418.070312 1782029166.8435
MEM 418.070312 1782029166.9555
MEM 418.070312 1782029167.0675
MEM 418.132812 1782029167.1795
MEM 417.570312 1782029167.2915
MEM 417.820312 1782029167.4025
MEM 418.683594 1782029167.5145
MEM 418.886719 1782029167.6265
MEM 419.597656 1782029167.7385
MEM 420.312500 1782029167.8495
MEM 421.535156 1782029167.9615
MEM 422.234375 1782029168.0735
MEM 423.906250 1782029168.1855
MEM 423.800781 1782029168.2966
MEM 423.832031 1782029168.4076
MEM 425.195312 1782029168.5196
MEM 424.437500 1782029168.6316
MEM 423.980469 1782029168.7436
MEM 425.300781 1782029168.8556
