CMDLINE C:\Users\kitech_ginje\AppData\Local\Programs\Python\Python39\python.exe '2 truncate & pad 0620.py'
MEM 1.582031 1782031082.5938
MEM 15.984375 1782031082.6948
MEM 23.808594 1782031082.8068
MEM 30.085938 1782031082.9189
MEM 35.406250 1782031083.0308
MEM 40.980469 1782031083.1428
MEM 47.054688 1782031083.2548
MEM 58.214844 1782031083.3668
MEM 70.078125 1782031083.4788
MEM 78.816406 1782031083.5908
MEM 83.050781 1782031083.7028
MEM 92.906250 1782031083.8149
MEM 100.941406 1782031083.9268
MEM 111.316406 1782031084.0389
MEM 121.242188 1782031084.1509
MEM 128.117188 1782031084.2629
MEM 131.710938 1782031084.3749
MEM 137.167969 1782031084.4870
MEM 140.742188 1782031084.5989
MEM 141.347656 1782031084.7091
MEM 141.347656 1782031084.8212
MEM 171.535156 1782031084.9332
MEM 183.621094 1782031085.0443
MEM 194.277344 1782031085.1562
MEM 202.992188 1782031085.2682
MEM 213.929688 1782031085.3802
MEM 206.496094 1782031085.4922
MEM 293.445312 1782031085.6042
MEM 335.164062 1782031085.7162
MEM 546.105469 1782031085.8282
MEM 654.589844 1782031085.9402
MEM 595.089844 1782031086.0522
MEM 415.886719 1782031086.1632
MEM 414.136719 1782031086.2753
MEM 414.535156 1782031086.3873
MEM 413.664062 1782031086.4993
MEM 412.671875 1782031086.6113
MEM 412.421875 1782031086.7233
MEM 412.671875 1782031086.8353
MEM 412.609375 1782031086.9473
MEM 412.671875 1782031087.0593
MEM 412.671875 1782031087.1713
MEM 412.671875 1782031087.2833
MEM 412.671875 1782031087.3953
MEM 412.671875 1782031087.5073
MEM 412.609375 1782031087.6193
MEM 412.671875 1782031087.7304
MEM 412.828125 1782031087.8414
MEM 412.671875 1782031087.9534
MEM 420.812500 1782031088.0654
MEM 420.812500 1782031088.1774
MEM 418.921875 1782031088.2894
MEM 416.277344 1782031088.4014
MEM 414.851562 1782031088.5134
MEM 414.390625 1782031088.6254
MEM 413.941406 1782031088.7374
MEM 413.515625 1782031088.8494
MEM 413.503906 1782031088.9614
MEM 412.671875 1782031089.0734
MEM 412.671875 1782031089.1855
MEM 412.671875 1782031089.2975
MEM 412.671875 1782031089.4095
MEM 412.671875 1782031089.5205
MEM 412.671875 1782031089.6325
MEM 412.671875 1782031089.7446
MEM 412.671875 1782031089.8566
MEM 412.671875 1782031089.9686
MEM 420.812500 1782031090.0806
MEM 417.406250 1782031090.1926
MEM 415.324219 1782031090.3046
MEM 413.710938 1782031090.4166
MEM 412.671875 1782031090.5286
MEM 412.671875 1782031090.6407
MEM 412.671875 1782031090.7527
MEM 412.671875 1782031090.8647
MEM 412.671875 1782031090.9767
MEM 412.671875 1782031091.0887
MEM 412.671875 1782031091.2007
MEM 412.671875 1782031091.3127
MEM 420.812500 1782031091.4247
MEM 420.812500 1782031091.5367
MEM 420.605469 1782031091.6487
MEM 418.546875 1782031091.7597
MEM 416.765625 1782031091.8717
MEM 416.156250 1782031091.9837
MEM 414.117188 1782031092.0957
MEM 412.671875 1782031092.2077
MEM 412.671875 1782031092.3197
MEM 412.671875 1782031092.4317
MEM 412.671875 1782031092.5432
MEM 420.812500 1782031092.6552
MEM 412.785156 1782031092.7642
MEM 412.671875 1782031092.8762
MEM 412.671875 1782031092.9883
MEM 412.671875 1782031093.0993
MEM 412.671875 1782031093.2113
MEM 412.671875 1782031093.3233
MEM 420.812500 1782031093.4353
MEM 420.812500 1782031093.5473
MEM 420.812500 1782031093.6593
MEM 420.480469 1782031093.7713
MEM 419.062500 1782031093.8833
MEM 416.843750 1782031093.9953
MEM 414.851562 1782031094.1073
MEM 412.785156 1782031094.2193
MEM 412.671875 1782031094.3313
MEM 412.671875 1782031094.4434
MEM 412.671875 1782031094.5554
MEM 412.671875 1782031094.6674
MEM 412.671875 1782031094.7784
MEM 146.000000 1782031094.8904
MEM 140.457031 1782031095.0024
